folder,set_id,mode,model,problem_id,outcome,correct,total_turns,timeout_events,had_timeout,first_correct_step,mid_pass_step,error_types_str,num_tool_calls,tools_str
l5_hw_translation_default_final_gpt,set2,default,fw-glm-5-1,22,compile_fail,False,15,0,False,,,compile_error|compile_error|compile_error|correctness_fail|correctness_fail|correctness_fail|compile_error|compile_error|compile_error|compile_error,15,get_gpu_specs|compile_kernel|compile_kernel|compile_kernel|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|compile_kernel|submit_kernel
l5_hw_translation_default_final_gpt,set2,default,fw-glm-5-1,23,incorrect,False,15,0,False,,,correctness_fail|compile_error|compile_error|compile_error|compile_error|correctness_fail|correctness_fail|correctness_fail|correctness_fail,15,get_gpu_specs|compile_kernel|run_correctness|compile_kernel|compile_kernel|compile_kernel|compile_kernel|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|submit_kernel
l5_hw_translation_default_final_gpt,set2,default,fw-glm-5-1,7,incorrect,False,15,0,False,,,compile_error|correctness_fail|correctness_fail|correctness_fail|correctness_fail|compile_error|correctness_fail|correctness_fail,15,get_gpu_specs|compile_kernel|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|submit_kernel
l5_hw_translation_all_final_gpt,set2,all,gpt-5.5-priority,6,correct,True,12,0,False,2.0,2.0,compile_error,15,compile_kernel|compile_kernel|run_correctness|compile_kernel|run_correctness|static_check|profile_kernel|compile_kernel|run_correctness|static_check|profile_kernel|run_correctness|static_check|profile_kernel|submit_kernel
l5_hw_translation_all_final_gpt,set2,all,gpt-5.5-priority,10,compile_fail,False,11,0,False,4.0,4.0,correctness_fail|correctness_fail|correctness_fail|other_fail|compile_error|compile_error,11,get_gpu_specs|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|static_check|compile_kernel|compile_kernel|static_check|submit_kernel
l5_hw_translation_all_final_gpt,set2,all,gpt-5.5-priority,9,correct,True,14,0,False,8.0,8.0,compile_error|compile_error|compile_error|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail,14,run_correctness|run_correctness|compile_kernel|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|profile_kernel|profile_kernel|profile_kernel|static_check|submit_kernel
l5_hw_translation_all_final_gpt,set2,all,gpt-5.5-priority,1,correct,True,15,0,False,6.0,6.0,compile_error|compile_error|correctness_fail|correctness_fail|correctness_fail,15,get_gpu_specs|compile_kernel|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|profile_kernel|run_correctness|run_correctness|profile_kernel|run_correctness|profile_kernel|static_check|submit_kernel
l5_hw_translation_all_final_gpt,set2,all,gpt-5.5-priority,27,correct,True,15,0,False,12.0,12.0,compile_error|correctness_fail|correctness_fail|correctness_fail|compile_error|correctness_fail|correctness_fail|correctness_fail|correctness_fail,15,get_gpu_specs|compile_kernel|compile_kernel|run_correctness|run_correctness|run_correctness|run_correctness|compile_kernel|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|static_check|submit_kernel
l5_hw_translation_all_final_gpt,set2,all,gpt-5.5-priority,28,error,False,16,0,False,,,correctness_fail|correctness_fail|correctness_fail|compile_error|correctness_fail|compile_error|correctness_fail|other_fail|other_fail,16,get_gpu_specs|compile_kernel|run_correctness|run_correctness|run_correctness|compile_kernel|compile_kernel|run_correctness|profile_kernel|compile_kernel|disassemble_kernel|static_check|compile_kernel|run_correctness|submit_kernel|submit_kernel
l5_hw_translation_all_final_gpt,set2,all,gpt-5.5-priority,7,incorrect,False,14,0,False,,,compile_error|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail,14,get_gpu_specs|compile_kernel|compile_kernel|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|submit_kernel
l5_hw_translation_all_final_gpt,set2,all,gpt-5.5-priority,3,correct,True,14,0,False,5.0,5.0,compile_error|correctness_fail|correctness_fail|correctness_fail|compile_error,14,get_gpu_specs|compile_kernel|compile_kernel|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|profile_kernel|run_correctness|profile_kernel|static_check|submit_kernel
l5_hw_translation_all_final_gpt,set2,all,gpt-5.5-priority,26,incorrect,False,15,0,False,,,compile_error|compile_error|correctness_fail|compile_error|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail,15,get_gpu_specs|compile_kernel|compile_kernel|compile_kernel|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|submit_kernel
l5_hw_translation_all_final_gpt,set2,all,gpt-5.5-priority,5,correct,True,14,0,False,3.0,3.0,compile_error|correctness_fail,14,compile_kernel|compile_kernel|run_correctness|run_correctness|run_correctness|profile_kernel|run_correctness|profile_kernel|run_correctness|profile_kernel|run_correctness|profile_kernel|run_correctness|submit_kernel
l5_hw_translation_all_final_gpt,set2,all,gpt-5.5-priority,4,correct,True,15,0,False,3.0,3.0,compile_error,16,get_gpu_specs|compile_kernel|compile_kernel|run_correctness|profile_kernel|compile_kernel|run_correctness|profile_kernel|compile_kernel|run_correctness|profile_kernel|profile_kernel|compile_kernel|run_correctness|profile_kernel|submit_kernel
l5_hw_translation_all_final_gpt,set2,all,gpt-5.5-priority,22,incorrect,False,15,0,False,,,compile_error|correctness_fail|correctness_fail|compile_error|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail,14,get_gpu_specs|compile_kernel|compile_kernel|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|submit_kernel
l5_hw_translation_all_final_gpt,set2,all,gpt-5.5-priority,25,incorrect,False,15,0,False,,,compile_error|correctness_fail|correctness_fail|compile_error|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail,15,get_gpu_specs|compile_kernel|compile_kernel|run_correctness|run_correctness|run_correctness|compile_kernel|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|submit_kernel
l5_hw_translation_all_final_gpt,set2,all,gpt-5.5-priority,8,incorrect,False,15,0,False,,,compile_error|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail,15,get_gpu_specs|compile_kernel|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|submit_kernel
l5_hw_translation_all_final_gpt,set2,all,gpt-5.5-priority,2,correct,True,15,0,False,6.0,6.0,compile_error|compile_error|correctness_fail|compile_error|correctness_fail|compile_error,15,get_gpu_specs|compile_kernel|compile_kernel|run_correctness|run_correctness|run_correctness|run_correctness|profile_kernel|run_correctness|run_correctness|profile_kernel|profile_kernel|run_correctness|profile_kernel|submit_kernel
l5_hw_translation_all_final_gpt,set2,all,gpt-5.5-priority,23,compile_fail,False,15,0,False,,,compile_error|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|compile_error,15,get_gpu_specs|compile_kernel|compile_kernel|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|submit_kernel
l5_hw_translation_all_final_gpt,set2,all,llama-4-maverick-17b-128e-instruct-fp8,28,compile_fail,False,9,0,False,,,compile_error|compile_error|compile_error|compile_error,4,run_correctness|compile_kernel|run_correctness|submit_kernel
l5_hw_translation_all_final_gpt,set2,all,llama-4-maverick-17b-128e-instruct-fp8,8,compile_fail,False,15,0,False,,,compile_error,1,submit_kernel
l5_hw_translation_all_final_gpt,set2,all,llama-4-maverick-17b-128e-instruct-fp8,3,error,False,3,0,False,,,other_fail,1,static_check
l5_hw_translation_all_final_gpt,set2,all,llama-4-maverick-17b-128e-instruct-fp8,10,compile_fail,False,11,0,False,,,compile_error,1,submit_kernel
l5_hw_translation_all_final_gpt,set2,all,llama-4-maverick-17b-128e-instruct-fp8,5,compile_fail,False,3,0,False,,,compile_error,1,submit_kernel
l5_hw_translation_all_final_gpt,set2,all,llama-4-maverick-17b-128e-instruct-fp8,25,error,False,5,0,False,,,other_fail,1,submit_kernel
l5_hw_translation_all_final_gpt,set2,all,llama-4-maverick-17b-128e-instruct-fp8,1,compile_fail,False,3,0,False,,,compile_error,1,submit_kernel
l5_hw_translation_all_final_gpt,set2,all,llama-4-maverick-17b-128e-instruct-fp8,7,compile_fail,False,15,0,False,,,compile_error,1,submit_kernel
l5_hw_translation_all_final_gpt,set2,all,llama-4-maverick-17b-128e-instruct-fp8,2,error,False,10,0,False,,,compile_error|compile_error|compile_error|compile_error,4,compile_kernel|run_correctness|compile_kernel|run_correctness
l5_hw_translation_all_final_gpt,set2,all,llama-4-maverick-17b-128e-instruct-fp8,26,compile_fail,False,15,0,False,,,compile_error,2,get_gpu_specs|submit_kernel
l5_hw_translation_all_final_gpt,set2,all,llama-4-maverick-17b-128e-instruct-fp8,9,error,False,6,0,False,,,other_fail,1,submit_kernel
l5_hw_translation_all_final_gpt,set2,all,llama-4-maverick-17b-128e-instruct-fp8,6,error,False,8,0,False,,,other_fail,1,submit_kernel
l5_hw_translation_all_final_gpt,set2,all,llama-4-maverick-17b-128e-instruct-fp8,22,error,False,9,0,False,,,correctness_fail|other_fail,2,run_correctness|submit_kernel
l5_hw_translation_all_final_gpt,set2,all,llama-4-maverick-17b-128e-instruct-fp8,27,error,False,4,0,False,,,compile_error|other_fail,2,compile_kernel|compile_kernel
l5_hw_translation_all_final_gpt,set2,all,llama-4-maverick-17b-128e-instruct-fp8,4,error,False,10,0,False,,,other_fail,1,submit_kernel
l5_hw_translation_all_final_gpt,set2,all,llama-4-maverick-17b-128e-instruct-fp8,23,error,False,15,0,False,,,,0,
l5_hw_translation_all_final_gpt,set2,all,grok-4.3,28,incorrect,False,7,0,False,,,correctness_fail|correctness_fail|other_fail|compile_error,6,compile_kernel|run_correctness|compile_kernel|run_correctness|submit_kernel|submit_kernel
l5_hw_translation_all_final_gpt,set2,all,grok-4.3,25,incorrect,False,3,0,False,,,correctness_fail,2,compile_kernel|submit_kernel
l5_hw_translation_all_final_gpt,set2,all,grok-4.3,7,compile_fail,False,2,0,False,,,compile_error,1,submit_kernel
l5_hw_translation_all_final_gpt,set2,all,grok-4.3,9,incorrect,False,2,0,False,,,correctness_fail,1,submit_kernel
l5_hw_translation_all_final_gpt,set2,all,grok-4.3,1,compile_fail,False,8,0,False,,,correctness_fail|correctness_fail|correctness_fail|compile_error,7,compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|submit_kernel
l5_hw_translation_all_final_gpt,set2,all,grok-4.3,23,incorrect,False,2,0,False,,,correctness_fail,1,submit_kernel
l5_hw_translation_all_final_gpt,set2,all,grok-4.3,3,compile_fail,False,2,0,False,,,compile_error,1,submit_kernel
l5_hw_translation_all_final_gpt,set2,all,grok-4.3,26,incorrect,False,2,0,False,,,correctness_fail,1,submit_kernel
l5_hw_translation_all_final_gpt,set2,all,grok-4.3,4,compile_fail,False,6,0,False,4.0,4.0,compile_error|compile_error,5,compile_kernel|run_correctness|compile_kernel|run_correctness|submit_kernel
l5_hw_translation_all_final_gpt,set2,all,grok-4.3,27,compile_fail,False,6,0,False,,,compile_error|compile_error|compile_error|compile_error,5,get_gpu_specs|compile_kernel|compile_kernel|compile_kernel|submit_kernel
l5_hw_translation_all_final_gpt,set2,all,grok-4.3,2,incorrect,False,4,0,False,,,correctness_fail|correctness_fail,3,compile_kernel|run_correctness|submit_kernel
l5_hw_translation_all_final_gpt,set2,all,grok-4.3,5,incorrect,False,6,0,False,,,correctness_fail|correctness_fail|correctness_fail,5,compile_kernel|run_correctness|compile_kernel|run_correctness|submit_kernel
l5_hw_translation_all_final_gpt,set2,all,grok-4.3,10,compile_fail,False,3,0,False,,,compile_error,2,get_gpu_specs|submit_kernel
l5_hw_translation_all_final_gpt,set2,all,grok-4.3,22,incorrect,False,4,0,False,,,correctness_fail|correctness_fail,3,compile_kernel|run_correctness|submit_kernel
l5_hw_translation_all_final_gpt,set2,all,grok-4.3,8,incorrect,False,6,0,False,,,compile_error|compile_error|correctness_fail|correctness_fail,5,compile_kernel|compile_kernel|compile_kernel|run_correctness|submit_kernel
l5_hw_translation_all_final_gpt,set2,all,grok-4.3,6,correct,True,2,0,False,1.0,,,1,submit_kernel
l5_hw_translation_all_final_gpt,set2,all,fw-glm-5-1,2,in_progress,False,10,0,False,5.0,5.0,compile_error|compile_error|compile_error|compile_error|correctness_fail,10,get_gpu_specs|compile_kernel|compile_kernel|compile_kernel|compile_kernel|run_correctness|compile_kernel|compile_kernel|run_correctness|compile_kernel
l5_hw_translation_all_final_gpt,set2,all,fw-glm-5-1,3,in_progress,False,3,0,False,,,compile_error,3,get_gpu_specs|compile_kernel|compile_kernel
l5_hw_translation_all_final_gpt,set2,all,fw-glm-5-1,10,incorrect,False,15,0,False,,,compile_error|compile_error|compile_error|compile_error|compile_error|compile_error|compile_error|compile_error|compile_error|compile_error|correctness_fail|correctness_fail,16,get_gpu_specs|ert_roofline|compile_kernel|compile_kernel|compile_kernel|compile_kernel|compile_kernel|compile_kernel|compile_kernel|compile_kernel|compile_kernel|compile_kernel|compile_kernel|run_correctness|compile_kernel|submit_kernel
l5_hw_translation_all_final_gpt,set2,all,fw-glm-5-1,28,compile_fail,False,15,0,False,,,compile_error|compile_error|compile_error|compile_error|compile_error|compile_error|compile_error|compile_error|compile_error|compile_error|correctness_fail|compile_error|compile_error,15,get_gpu_specs|compile_kernel|compile_kernel|compile_kernel|compile_kernel|compile_kernel|compile_kernel|compile_kernel|compile_kernel|compile_kernel|compile_kernel|compile_kernel|run_correctness|compile_kernel|submit_kernel
l5_hw_translation_all_final_gpt,set2,all,fw-glm-5-1,26,incorrect,False,15,0,False,,,compile_error|compile_error|compile_error|compile_error|compile_error|compile_error|correctness_fail|correctness_fail|correctness_fail|correctness_fail,15,get_gpu_specs|compile_kernel|compile_kernel|compile_kernel|compile_kernel|compile_kernel|compile_kernel|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|submit_kernel
l5_hw_translation_all_final_gpt,set2,all,fw-glm-5-1,5,incorrect,False,15,0,False,,,correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|compile_error|correctness_fail|correctness_fail,15,compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|submit_kernel
l5_hw_translation_all_final_gpt,set2,all,fw-glm-5-1,1,in_progress,False,3,0,False,,,compile_error,3,get_gpu_specs|compile_kernel|compile_kernel
l5_hw_translation_all_final_gpt,set2,all,fw-glm-5-1,8,compile_fail,False,13,0,False,,,compile_error|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|compile_error,13,compile_kernel|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|submit_kernel
l5_hw_translation_all_final_gpt,set2,all,fw-glm-5-1,25,incorrect,False,15,0,False,,,compile_error|compile_error|compile_error|compile_error|compile_error|compile_error|compile_error|compile_error|correctness_fail|compile_error|correctness_fail,15,get_gpu_specs|compile_kernel|compile_kernel|compile_kernel|compile_kernel|compile_kernel|compile_kernel|compile_kernel|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|compile_kernel|submit_kernel
l5_hw_translation_all_final_gpt,set2,all,fw-glm-5-1,9,in_progress,False,6,0,False,,,compile_error|compile_error|compile_error|compile_error,5,compile_kernel|compile_kernel|compile_kernel|compile_kernel|compile_kernel
l5_hw_translation_all_final_gpt,set2,all,fw-glm-5-1,6,in_progress,False,13,0,False,8.0,8.0,other_fail|compile_error|compile_error|compile_error|compile_error|compile_error|compile_error,13,get_gpu_specs|compile_kernel|static_check|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|profile_kernel|run_correctness|run_correctness|profile_kernel
l5_hw_translation_all_final_gpt,set2,all,fw-glm-5-1,27,incorrect,False,15,0,False,,,compile_error|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail,15,get_gpu_specs|compile_kernel|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|submit_kernel
l5_hw_translation_all_final_gpt,set2,all,fw-glm-5-1,22,incorrect,False,15,0,False,,,compile_error|compile_error|correctness_fail|correctness_fail|compile_error|compile_error|correctness_fail|compile_error|compile_error|correctness_fail,16,get_gpu_specs|ert_roofline|compile_kernel|compile_kernel|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|compile_kernel|compile_kernel|run_correctness|compile_kernel|compile_kernel|compile_kernel|submit_kernel
l5_hw_translation_all_final_gpt,set2,all,fw-glm-5-1,4,correct,True,15,0,False,13.0,13.0,correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail,15,get_gpu_specs|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|run_correctness|submit_kernel
l5_hw_translation_all_final_gpt,set2,all,fw-glm-5-1,23,incorrect,False,15,0,False,,,correctness_fail|correctness_fail|compile_error|compile_error|correctness_fail|compile_error|correctness_fail,15,get_gpu_specs|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|submit_kernel
l5_hw_translation_all_final_gpt,set2,all,fw-glm-5-1,7,incorrect,False,13,0,False,,,compile_error|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail,13,get_gpu_specs|ert_roofline|compile_kernel|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|compile_kernel|run_correctness|run_correctness|run_correctness|submit_kernel
l5_hw_translation_single_turn_final_gpt,set2,st,gpt-5.5-priority,27,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
l5_hw_translation_single_turn_final_gpt,set2,st,gpt-5.5-priority,23,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
l5_hw_translation_single_turn_final_gpt,set2,st,gpt-5.5-priority,4,correct,True,1,0,False,0.0,,,1,submit_kernel
l5_hw_translation_single_turn_final_gpt,set2,st,gpt-5.5-priority,3,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
l5_hw_translation_single_turn_final_gpt,set2,st,gpt-5.5-priority,1,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
l5_hw_translation_single_turn_final_gpt,set2,st,gpt-5.5-priority,6,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
l5_hw_translation_single_turn_final_gpt,set2,st,gpt-5.5-priority,26,incorrect,False,1,0,False,,,correctness_fail,1,submit_kernel
l5_hw_translation_single_turn_final_gpt,set2,st,gpt-5.5-priority,9,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
l5_hw_translation_single_turn_final_gpt,set2,st,gpt-5.5-priority,5,correct,True,1,0,False,0.0,,,1,submit_kernel
l5_hw_translation_single_turn_final_gpt,set2,st,gpt-5.5-priority,28,error,False,1,0,False,,,other_fail,1,submit_kernel
l5_hw_translation_single_turn_final_gpt,set2,st,gpt-5.5-priority,10,incorrect,False,1,0,False,,,correctness_fail,1,submit_kernel
l5_hw_translation_single_turn_final_gpt,set2,st,gpt-5.5-priority,7,incorrect,False,1,0,False,,,correctness_fail,1,submit_kernel
l5_hw_translation_single_turn_final_gpt,set2,st,gpt-5.5-priority,22,incorrect,False,1,0,False,,,correctness_fail,1,submit_kernel
l5_hw_translation_single_turn_final_gpt,set2,st,gpt-5.5-priority,25,incorrect,False,1,0,False,,,correctness_fail,1,submit_kernel
l5_hw_translation_single_turn_final_gpt,set2,st,gpt-5.5-priority,8,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
l5_hw_translation_single_turn_final_gpt,set2,st,gpt-5.5-priority,2,incorrect,False,1,0,False,,,compile_error,1,submit_kernel
l5_hw_translation_single_turn_final_gpt,set2,st,kimi-k2.6,25,error,False,1,0,False,,,,0,
l5_hw_translation_single_turn_final_gpt,set2,st,kimi-k2.6,4,error,False,1,0,False,,,other_fail,1,submit_kernel
l5_hw_translation_single_turn_final_gpt,set2,st,kimi-k2.6,8,error,False,1,0,False,,,,0,
l5_hw_translation_single_turn_final_gpt,set2,st,kimi-k2.6,6,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
l5_hw_translation_single_turn_final_gpt,set2,st,kimi-k2.6,2,error,False,1,0,False,,,other_fail,1,submit_kernel
l5_hw_translation_single_turn_final_gpt,set2,st,kimi-k2.6,27,incorrect,False,1,0,False,,,compile_error,1,submit_kernel
l5_hw_translation_single_turn_final_gpt,set2,st,kimi-k2.6,3,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
l5_hw_translation_single_turn_final_gpt,set2,st,kimi-k2.6,1,error,False,1,0,False,,,,0,
l5_hw_translation_single_turn_final_gpt,set2,st,kimi-k2.6,7,error,False,1,0,False,,,,0,
l5_hw_translation_single_turn_final_gpt,set2,st,kimi-k2.6,5,incorrect,False,1,0,False,,,correctness_fail,1,submit_kernel
l5_hw_translation_single_turn_final_gpt,set2,st,kimi-k2.6,26,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
l5_hw_translation_single_turn_final_gpt,set2,st,kimi-k2.6,23,error,False,1,0,False,,,,0,
l5_hw_translation_single_turn_final_gpt,set2,st,kimi-k2.6,10,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
l5_hw_translation_single_turn_final_gpt,set2,st,kimi-k2.6,28,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
l5_hw_translation_single_turn_final_gpt,set2,st,kimi-k2.6,9,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
l5_hw_translation_single_turn_final_gpt,set2,st,kimi-k2.6,22,incorrect,False,1,0,False,,,correctness_fail,1,submit_kernel
l5_hw_translation_single_turn_final_gpt,set2,st,llama-4-maverick-17b-128e-instruct-fp8,2,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
l5_hw_translation_single_turn_final_gpt,set2,st,llama-4-maverick-17b-128e-instruct-fp8,3,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
l5_hw_translation_single_turn_final_gpt,set2,st,llama-4-maverick-17b-128e-instruct-fp8,10,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
l5_hw_translation_single_turn_final_gpt,set2,st,llama-4-maverick-17b-128e-instruct-fp8,28,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
l5_hw_translation_single_turn_final_gpt,set2,st,llama-4-maverick-17b-128e-instruct-fp8,26,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
l5_hw_translation_single_turn_final_gpt,set2,st,llama-4-maverick-17b-128e-instruct-fp8,5,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
l5_hw_translation_single_turn_final_gpt,set2,st,llama-4-maverick-17b-128e-instruct-fp8,1,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
l5_hw_translation_single_turn_final_gpt,set2,st,llama-4-maverick-17b-128e-instruct-fp8,8,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
l5_hw_translation_single_turn_final_gpt,set2,st,llama-4-maverick-17b-128e-instruct-fp8,25,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
l5_hw_translation_single_turn_final_gpt,set2,st,llama-4-maverick-17b-128e-instruct-fp8,9,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
l5_hw_translation_single_turn_final_gpt,set2,st,llama-4-maverick-17b-128e-instruct-fp8,6,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
l5_hw_translation_single_turn_final_gpt,set2,st,llama-4-maverick-17b-128e-instruct-fp8,22,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
l5_hw_translation_single_turn_final_gpt,set2,st,llama-4-maverick-17b-128e-instruct-fp8,27,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
l5_hw_translation_single_turn_final_gpt,set2,st,llama-4-maverick-17b-128e-instruct-fp8,4,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
l5_hw_translation_single_turn_final_gpt,set2,st,llama-4-maverick-17b-128e-instruct-fp8,23,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
l5_hw_translation_single_turn_final_gpt,set2,st,llama-4-maverick-17b-128e-instruct-fp8,7,error,False,1,0,False,,,other_fail,1,submit_kernel
l5_hw_translation_single_turn_final_gpt,set2,st,grok-4.3,9,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
l5_hw_translation_single_turn_final_gpt,set2,st,grok-4.3,27,incorrect,False,1,0,False,,,correctness_fail,1,submit_kernel
l5_hw_translation_single_turn_final_gpt,set2,st,grok-4.3,1,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
l5_hw_translation_single_turn_final_gpt,set2,st,grok-4.3,7,incorrect,False,1,0,False,,,correctness_fail,1,submit_kernel
l5_hw_translation_single_turn_final_gpt,set2,st,grok-4.3,25,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
l5_hw_translation_single_turn_final_gpt,set2,st,grok-4.3,8,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
l5_hw_translation_single_turn_final_gpt,set2,st,grok-4.3,22,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
l5_hw_translation_single_turn_final_gpt,set2,st,grok-4.3,3,correct,True,1,0,False,0.0,,,1,submit_kernel
l5_hw_translation_single_turn_final_gpt,set2,st,grok-4.3,26,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
l5_hw_translation_single_turn_final_gpt,set2,st,grok-4.3,28,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
l5_hw_translation_single_turn_final_gpt,set2,st,grok-4.3,10,incorrect,False,1,0,False,,,correctness_fail,1,submit_kernel
l5_hw_translation_single_turn_final_gpt,set2,st,grok-4.3,4,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
l5_hw_translation_single_turn_final_gpt,set2,st,grok-4.3,5,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
l5_hw_translation_single_turn_final_gpt,set2,st,grok-4.3,6,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
l5_hw_translation_single_turn_final_gpt,set2,st,grok-4.3,23,incorrect,False,1,0,False,,,correctness_fail,1,submit_kernel
l5_hw_translation_single_turn_final_gpt,set2,st,grok-4.3,2,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
l5_hw_translation_single_turn_final_gpt,set2,st,fw-glm-5-1,2,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
l5_hw_translation_single_turn_final_gpt,set2,st,fw-glm-5-1,3,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
l5_hw_translation_single_turn_final_gpt,set2,st,fw-glm-5-1,10,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
l5_hw_translation_single_turn_final_gpt,set2,st,fw-glm-5-1,28,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
